XYZ_x, XYZ_y, XYZ_z, GPS_x, GPS_y, GPS_z, GPS_u, GPS_v, GPS_w, GPS_phi, GPS_theta, GPS_psi, ADS_vel, ADS_alpha, ADS_beta, IMU_Ax, IMU_Ay, IMU_Az, IMU_p, IMU_q, IMU_r, CTRL_da, CTRL_de, CTRL_dr, CTRL_Tc1, CTRL_Tc2, time, Vtas, alpha, beta
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 120.0, 4.96053587261124e-13, 0.0, 0.0, 0.0552440015331838, 0.0, 120.0, 0.0552440015331838, 4.1337798938427e-15, 0.540210438138273, -2.96225301500947e-14, -9.76867633209498, 0.0, 0.0, 0.0, -8.91980844244292e-16, -0.0275104099828779, 7.54351586590138e-15, 0.694974030310678, 0.694974030310678, 0.0, 120.0, 0.0552440015331838, 4.1337798938427e-15
1.2, 4.96053587261124e-15, 0.0, 1.2, 4.96053587261124e-15, 0.0, 120.0, 4.95757250482503e-13, 2.66453525910038e-15, -7.52474164724221e-20, 0.0552440015331838, -2.42033481832911e-19, 120.0, 0.0552440015331838, 4.13154829931509e-15, 0.540210438138273, -2.96506291162914e-14, -9.76867633209498, -1.2366847274423e-17, -3.06683207273451e-17, -4.8291275411351e-17, -8.91980844244292e-16, -0.0275104099828779, 7.54351586590138e-15, 0.694974030310678, 0.694974030310678, 0.01, 120.0, 0.0552440015331838, 4.13154829931509e-15
2.4, 9.91810837743627e-15, 2.6645352591003802e-17, 2.4, 9.91810837743627e-15, 2.6645352591003802e-17, 120.0, 4.95460436576826e-13, 5.32907051820075e-15, -3.00883352020909e-19, 0.0552440015331838, -9.66069445744866e-19, 120.0, 0.0552440015331839, 4.12978642737242e-15, 0.540210438138273, -2.97142919933472e-14, -9.76867633209498, -2.4793663796667e-17, -6.27785856195631e-17, -9.62146026526986e-17, -8.91980844244292e-16, -0.0275104099828779, 7.54351586590138e-15, 0.694974030310678, 0.694974030310678, 0.02, 120.0, 0.0552440015331839, 4.12978642737242e-15
3.5999999999999996, 1.4872712743204528e-14, 7.993605777301129e-17, 3.5999999999999996, 1.4872712743204528e-14, 7.993605777301129e-17, 120.0, 4.95162796319435e-13, 7.99360577730113e-15, -6.78346813208165e-19, 0.0552440015331838, -2.16730521811509e-18, 120.0, 0.0552440015331839, 4.12848648567956e-15, 0.540210438138274, -2.98093451926324e-14, -9.76867633209499, -3.74955137849875e-17, -9.61846560515068e-17, -1.43551625078027e-16, -8.91980844244292e-16, -0.0275104099828779, 7.54351586590138e-15, 0.694974030310678, 0.694974030310678, 0.03, 120.0, 0.0552440015331839, 4.12848648567956e-15
4.8, 1.982434070639888e-14, 1.598721155460226e-16, 4.8, 1.982434070639888e-14, 1.598721155460226e-16, 120.0, 4.94864020279076e-13, 1.06581410364015e-14, -1.21094508819765e-18, 0.0552440015331838, -3.83889184891196e-18, 120.0, 0.0552440015331839, 4.12763886407776e-15, 0.540210438138274, -2.99319528483329e-14, -9.76867633209499, -5.06541466421521e-17, -1.3038383037617e-16, -1.90111666134548e-16, -8.91980844244292e-16, -0.0275104099828779, 7.54351586590138e-15, 0.694974030310678, 0.694974030310678, 0.04, 120.0, 0.0552440015331839, 4.12763886407776e-15
6.0, 2.477298090918964e-14, 2.664535259100376e-16, 6.0, 2.477298090918964e-14, 2.664535259100376e-16, 120.0, 4.94563835387612e-13, 1.24344978758018e-14, -1.90355161522518e-18, 0.0552440015331838, -5.97219952918802e-18, 120.0, 0.0552440015331839, 4.12723238809897e-15, 0.540210438138274, -3.00785941578978e-14, -9.76867633209499, -6.44212262517776e-17, -1.65448079439757e-16, -2.35729399301072e-16, -8.91980844244292e-16, -0.0275104099828779, 7.54351586590138e-15, 0.694974030310678, 0.694974030310678, 0.05, 120.0, 0.0552440015331839, 4.12723238809897e-15
7.199999999999999, 2.971861926306576e-14, 3.9079850466805555e-16, 7.199999999999999, 2.971861926306576e-14, 3.9079850466805555e-16, 120.0, 4.94262001757663e-13, 1.33226762955019e-14, -2.7623336398894e-18, 0.0552440015331838, -8.55706048516687e-18, 120.0, 0.0552440015331839, 4.12725455037786e-15, 0.540210438138274, -3.02460420500272e-14, -9.76867633209499, -7.89213110184421e-17, -2.00834892140472e-16, -2.80262678691047e-16, -8.91980844244292e-16, -0.0275104099828779, 7.54351586590138e-15, 0.694974030310678, 0.694974030310678, 0.06, 120.0, 0.0552440015331839, 4.12725455037786e-15
8.4, 3.466123928064239e-14, 5.240252676230746e-16, 8.4, 3.466123928064239e-14, 5.240252676230746e-16, 120.0, 4.93958309732475e-13, 1.50990331349021e-14, -3.79450733845044e-18, 0.0552440015331838, -1.15819909093557e-17, 120.0, 0.0552440015331839, 4.12769172151961e-15, 0.540210438138275, -3.04313431113675e-14, -9.76867633209499, -9.42546012028355e-17, -2.37038569965135e-16, -3.23590520688798e-16, -8.91980844244292e-16, -0.0275104099828779, 7.54351586590138e-15, 0.694974030310678, 0.694974030310678, 0.07, 120.0, 0.0552440015331839, 4.12769172151961e-15
9.6, 3.960082237796714e-14, 6.750155989720956e-16, 9.6, 3.960082237796714e-14, 6.750155989720956e-16, 120.0, 4.93652577153164e-13, 1.68753899743024e-14, -5.00811823973592e-18, 0.0552440015331838, -1.50343933952348e-17, 120.0, 0.055244001533184, 4.12852934188583e-15, 0.540210438138275, -3.06317987062059e-14, -9.76867633209499, -1.10499469128102e-16, -2.73625414926926e-16, -3.65611227498469e-16, -8.91980844244292e-16, -0.0275104099828779, 7.54351586590138e-15, 0.694974030310678, 0.694974030310678, 0.08, 120.0, 0.055244001533184, 4.12852934188583e-15
10.799999999999999, 4.4537348149498775e-14, 8.437694987151195e-16, 10.799999999999999, 4.4537348149498775e-14, 8.437694987151195e-16, 120.0, 4.93344646829354e-13, 1.86517468137026e-14, -6.41184492444633e-18, 0.0552440015331838, -1.8900741253189e-17, 120.0, 0.055244001533184, 4.12975209567142e-15, 0.540210438138275, -3.08449472264584e-14, -9.76867633209499, -1.27714786909857e-16, -3.10456655737129e-16, -4.06240643972354e-16, -8.91980844244292e-16, -0.0275104099828779, 7.54351586590138e-15, 0.694974030310678, 0.694974030310678, 0.09, 120.0, 0.055244001533184, 4.12975209567142e-15
12.0, 4.947079461779232e-14, 1.0302869668521458e-15, 12.0, 4.947079461779232e-14, 1.0302869668521458e-15, 120.0, 4.93034384200043e-13, 2.04281036531029e-14, -8.01482411811931e-18, 0.0552440015331838, -2.31667460012273e-17, 120.0, 0.055244001533184, 4.13134406856011e-15, 0.540210438138275, -3.10685474121385e-14, -9.768676332095, -1.45942065487725e-16, -3.47960498050713e-16, -4.45410539549541e-16, -8.91980844244292e-16, -0.0275104099828779, 7.54351586590138e-15, 0.694974030310678, 0.694974030310678, 0.1, 120.0, 0.055244001533184, 4.13134406856011e-15
13.2, 5.440113845979275e-14, 1.2345680033831746e-15, 13.2, 5.440113845979275e-14, 1.2345680033831746e-15, 120.0, 4.92721675172251e-13, 2.30926389122033e-14, -9.82649542321847e-18, 0.0552440015331838, -2.78175092444499e-17, 120.0, 0.055244001533184, 4.13328889016599e-15, 0.540210438138275, -3.13005626852712e-14, -9.768676332095, -1.6520741790831e-16, -3.85895071165101e-16, -4.8306710757807e-16, -8.91980844244292e-16, -0.0275104099828779, 7.54351586590138e-15, 0.694974030310678, 0.694974030310678, 0.11, 120.0, 0.055244001533184, 4.13328889016599e-15
14.399999999999999, 5.932835521151525e-14, 1.4654943925052073e-15, 14.399999999999999, 5.932835521151525e-14, 1.4654943925052073e-15, 120.0, 4.92406424125772e-13, 2.57571741713036e-14, -1.1856464057203e-17, 0.0552440015331838, -3.28376600819656e-17, 120.0, 0.055244001533184, 4.13556986239231e-15, 0.540210438138275, -3.15391464428856e-14, -9.768676332095, -1.85523359026093e-16, -4.24640312460925e-16, -5.19169574715013e-16, -8.91980844244292e-16, -0.0275104099828779, 7.54351586590138e-15, 0.694974030310678, 0.694974030310678, 0.12, 120.0, 0.055244001533184, 4.13556986239231e-15
